"","sasdate","RPI","W875RX1","DPCERA3M086SBEA","CMRMTSPLx","RETAILx","INDPRO","IPFPNSS","IPFINAL","IPCONGD","IPDCONGD","IPNCONGD","IPBUSEQ","IPMAT","IPDMAT","IPNMAT","IPMANSICS","IPB51222S","IPFUELS","CUMFNS","HWI","HWIURATIO","CLF16OV","CE16OV","UNRATE","UEMPMEAN","UEMPLT5","UEMP5TO14","UEMP15OV","UEMP15T26","UEMP27OV","CLAIMSx","PAYEMS","USGOOD","CES1021000001","USCONS","MANEMP","DMANEMP","NDMANEMP","SRVPRD","USTPU","USWTRADE","USTRADE","USFIRE","USGOVT","CES0600000007","AWOTMAN","AWHMAN","HOUST","HOUSTNE","HOUSTMW","HOUSTS","HOUSTW","PERMIT","PERMITNE","PERMITMW","PERMITS","PERMITW","AMDMNOx","ANDENOx","AMDMUOx","BUSINVx","ISRATIOx","M1SL","M2SL","M2REAL","BOGMBASE","TOTRESNS","NONBORRES","BUSLOANS","REALLN","NONREVSL","CONSPI","S.P.500","S.P..indust","S.P.div.yield","S.P.PE.ratio","FEDFUNDS","CP3Mx","TB3MS","TB6MS","GS1","GS5","GS10","AAA","BAA","COMPAPFFx","TB3SMFFM","TB6SMFFM","T1YFFM","T5YFFM","T10YFFM","AAAFFM","BAAFFM","EXSZUSx","EXJPUSx","EXUSUKx","EXCAUSx","WPSFD49207","WPSFD49502","WPSID61","WPSID62","OILPRICEx","PPICMM","CPIAUCSL","CPIAPPSL","CPITRNSL","CPIMEDSL","CUSR0000SAC","CUSR0000SAD","CUSR0000SAS","CPIULFSL","CUSR0000SA0L2","CUSR0000SA0L5","PCEPI","DDURRG3M086SBEA","DNDGRG3M086SBEA","DSERRG3M086SBEA","CES0600000008","CES2000000008","CES3000000008","DTCOLNVHFNM","DTCTHFNM","INVEST","VXOCLSx"
"122",3712,-29.866,-17.3000000000002,-0.316000000000003,-13453.2709999999,-1228.99346,-0.214199999999998,-0.379599999999996,-0.3628,-0.505499999999998,-0.781399999999998,-0.285600000000002,-0.266500000000001,-0.0683000000000007,-0.144400000000001,-0.691299999999998,-0.422800000000002,2.8629,-3.17689999999999,81.8788,-66,-0.012536566,-255,-282,0,0.4,-37,2272,99,835,114,433800,111,-56,6.10000000000002,-57,-2,-1,-1,167,4,3.60000000000036,5.60000000000036,18,70,39.5,0,39.9,-303,25,-64,-193,-71,-211,-8,-60,-67,-76,75582.92346,25043.58713,2601,4120.75779999996,1.508344371,-1.70000000000005,5.20000000000005,-19.5,1100,-0.100000000000001,-1200,3.71130000000005,1.9443,-0.02406000000002,-0.000923002000000006,-10.6,-12.2,0.552646598,6.754015062,3.06,3.03,2.34,2.17,1.9,0.870000000000001,0.34,0.58,0.879999999999999,-0.38,-1.99,-2.16,-1.37,-3.72,-4.44,-4.23,-2.74,1.7643,4.12860000000001,-0.0846,0.0176000000000001,0.900000000000006,0.899999999999991,0.600000000000009,-1.8,1,-6.3,1.09999999999999,1,2,0.700000000000003,1.10000000000001,0.700000000000003,1.30000000000001,1.3,1.2,1.2,0.487000000000002,1.063,0.769000000000005,0.297999999999998,0.0600000000000005,0.0800000000000001,0.0700000000000003,753,613,1.60050000000001,29.2535
"123",3743,-6.70799999999963,-9.90000000000055,-0.490000000000002,-12360.4080000001,-1067.20192000001,-1.0088,-0.852500000000006,-0.656200000000005,-1.03279999999999,-1.874,-0.398099999999999,-0.308699999999998,-1.1133,-0.898199999999999,-1.41590000000001,-1.0014,-0.264500000000005,-2.3325,80.0556,-526,-0.128540461,149,-480,0.600000000000001,0.4,277,2388,237,1003,69,529750,-145,-311,9.20000000000005,-75,-244,-219,-25,166,-100,-15.8999999999996,-63.1000000000004,6,287,39.5,-0.2,39.8,4,7,-15,13,-1,-180,-34,-6,-69,-71,70669.59138,25016.7826,210.788800000038,6497.74340000004,1.549668874,-4.59999999999997,2.40000000000009,-15.5,2900,1.8,2100,1.2174,1.69059999999999,-1.57586999999995,-0.00123527900000001,-1.7,-3.10000000000001,0.136741583,6.569557502,0.419999999999998,-1.03,-2,-2.15,-2.52,-1.63,-1.28,-0.920000000000002,-0.26,-1.83,-4.41,-4.73,-4.31,-5.77,-6.14,-5.57,-3.42,1.7614,1.79640000000001,0.00490000000000013,0.0129999999999999,0.700000000000003,0.600000000000009,0.299999999999997,-2.5,1.5,-3.7,0.800000000000011,0.399999999999991,0.400000000000006,0.599999999999994,0.5,0.299999999999997,1.19999999999999,0.799999999999997,0.5,0.799999999999997,0.210000000000001,0.678999999999988,0.199999999999996,0.167000000000002,0.04,0.0700000000000003,0.0199999999999996,1045,832,1.59109999999998,24.9285
"124",3773,-17.1009999999997,-20.5999999999995,-0.184999999999995,-7233.71899999992,47.7077600000048,-1.26600000000001,-1.0959,-0.929499999999997,-1.38780000000001,-2.6738,-0.4298,-0.486000000000001,-1.3742,-1.3594,-2.4563,-1.4587,-2.108,-1.21380000000001,77.4906,-319,-0.082205931,338,-288,0.6,-0.5,380,2608,46,1021,28,615800,-429,-273,13.0999999999999,-39,-247,-219,-28,-156,-39,-8.70000000000073,-16.2999999999993,11,-129,39.1,-0.3,39.3,-124,-8,-29,-39,-48,53,16,10,10,17,64884.38741,21672.04366,-3167.55450000003,2883.5563,1.570331126,1,10.0999999999999,-5.90000000000009,0,-0.899999999999999,500,-2.72340000000003,0.642500000000013,-2.66545000000002,-0.00178679300000001,4.7,5.2,-0.204391640000001,6.814684294,-6.63,-6.29,-4.62,-4.23,-3.91,-1.89,-1.29,-1.05,-1.02,-1.49,-2.4,-2.33,-1.59,-1.03,-0.8,0.01,2.19,1.6631,-21.6464,0.0926,-0.012,0.399999999999991,0.399999999999991,0.5,1.2,0,-2.09999999999999,0.799999999999997,0.200000000000003,0.599999999999994,0.600000000000009,0.5,0.700000000000003,1,0.800000000000011,0.599999999999994,0.799999999999997,0.314,0.545000000000002,0.244,0.308,0.0599999999999996,0.0599999999999987,0.0499999999999998,653,305,3.55779999999999,20.0009
"125",3804,13.7469999999994,8.30000000000018,0.177,-1605.66000000003,1093.13004999999,-0.633199999999995,-0.453999999999994,-0.338200000000001,-0.365000000000002,-0.657799999999995,-0.142799999999994,-0.355900000000002,-0.765499999999996,-0.696000000000002,-1.00869999999999,-0.744900000000001,1.1033,-0.139699999999998,76.0941,50,-0.000254336999999993,-149,-263,0.0999999999999996,0.4,-345,2879,20,987,54,607000,-319,-266,9.80000000000007,-39,-236,-190,-46,-53,-50,-9.69999999999982,-14.3000000000011,12,-13,39.2,-0.1,39.2,269,19,55,158,37,257,15,26,142,74,67182.10376,22999.45051,-692.455399999977,2279.56819999998,1.580662252,4.30000000000001,16.9000000000001,2.59999999999991,1000,-0.5,200,-0.840599999999995,0.722100000000012,-1.74887999999999,-0.00190231199999999,6.89999999999999,8.00000000000001,-0.288740927999999,7.198093535,-1.51,-1.22,-1.51,-1.35,-1.23,-0.739999999999998,-0.4,-0.41,-0.459999999999999,-1.2,-2.4,-2.17,-1.31,-0.26,0.31,1.11,3.24,1.6339,-10.711,0.0339,-0.0225,0.700000000000003,0.800000000000011,0.799999999999997,0.599999999999994,0,-0.900000000000006,0.799999999999997,0.299999999999997,-0.0999999999999943,0.5,0.399999999999991,0.400000000000006,1.40000000000001,0.899999999999991,0.400000000000006,0.800000000000011,0.256999999999998,0.697000000000003,0.197000000000003,0.234999999999999,0.0899999999999999,0.0700000000000003,0.0800000000000001,661,3690.5,3.53559999999999,19.5831
"126",3834,42.2170000000006,-16.2000000000007,0.326999999999998,7017.93900000001,1683.25434,-0.375300000000003,0.0382999999999996,0.0583999999999989,0.0151000000000039,-0.0594999999999999,0.0645999999999987,-0.00899999999999679,-0.709299999999999,-0.794699999999999,-1.557,-0.476399999999998,2.63030000000001,-0.845700000000001,75.135,13,-0.012907854,379,114,0.2,0.5,49,2817,235,1111,111,559250,-261,-270,-14.4,-44,-214,-148,-66,9,-21,-3.19999999999982,-10.1999999999989,11,-23,39,0.2,39.1,73,-13,6,41,39,141,-2,56,39,48,72772.6179,25436.33174,3615.8382,3507.02789999999,1.549668874,4.89999999999998,16.3,17.5,1000,-0.600000000000001,-600,1.02049999999997,1.57679999999999,0.106920000000002,-0.00189108800000001,5.2,6.39999999999998,-0.188813686,7.566330392,-0.440000000000001,0.140000000000001,0.99,0.760000000000001,0.49,0.319999999999999,0.470000000000001,0.49,-0.0600000000000005,-0.62,-0.97,-0.97,-0.38,0.5,1.22,2.04,3.62,1.6078,3.21880000000002,0.0373000000000001,0.000700000000000145,1.40000000000001,1.5,0.700000000000003,4.5,0,2.60000000000001,0.0999999999999943,0.300000000000011,0.399999999999991,0.5,0.600000000000009,0.200000000000003,-0.5,-0.0999999999999943,0.599999999999994,0.0999999999999943,0.317999999999998,0.263000000000005,0.362000000000002,0.282,0.0499999999999998,0.0500000000000007,0.0600000000000005,574,440.040000000001,5.13750000000005,18.4314
"127",3865,12.3490000000002,17.9000000000005,0.0450000000000017,4059.20999999996,817.254730000001,0.153399999999998,0.180099999999996,0.114100000000001,0.235199999999999,0.378499999999995,0.122600000000006,-0.0548999999999999,0.126999999999995,0.2134,1.3325,0.332099999999997,1.2637,-1.5364,75.4838,17,0.00644452299999998,-54,28,-0.0999999999999996,0.6,-43,2658,167,1232,46,528200,259,162,-2.5,26,138,84,54,97,33,14.1999999999998,19,12,-8,39.2,0.1,39.5,167,11,21,42,93,108,4,4,48,52,71616.70574,23082.19492,1755.93729999999,2532.85350000003,1.529006623,5.19999999999999,16,5.70000000000005,-1500,-2.5,-2800,3.39080000000001,1.41849999999999,0.112139999999954,-0.00127046499999998,3.7,5,-0.11453765,7.793923264,0.58,1.16,1.07,1.35,1.59,1.31,0.85,0.57,0.5,-0.04,-0.48,-0.2,0.63,1.23,1.49,2.03,3.54,1.6522,2.7774,-0.00280000000000014,0.00689999999999991,1,1.09999999999999,1,4.40000000000001,-1.5,2.59999999999999,0.600000000000009,0.5,0.600000000000009,0.399999999999991,1,1.19999999999999,0,0.399999999999991,0.700000000000003,0.5,0.344000000000001,0.997,0.420999999999999,0.244,0.0800000000000001,0.0899999999999999,0.0800000000000001,377,131.18,5.42949999999996,21.257
"128",3896,24.9489999999996,17.0999999999995,0.00799999999999557,11947.8860000001,267.578320000001,0.825600000000001,0.745200000000004,0.660899999999998,0.622700000000002,1.789,-0.204800000000006,0.609199999999998,0.868300000000005,0.484000000000002,1.4418,0.792300000000004,-0.833300000000008,0.991900000000001,76.568,165,0.035155949,-7,253,-0.2,0.5,-265,2613,147,1343,36,482750,114,71,16.5,24,31,41,-10,43,25,13,12.6999999999989,12,-80,39.4,0,39.6,35,28,83,-41,-35,117,14,18,90,-5,78118.59407,24647.34628,3768.44550000003,3097.87459999998,1.498013245,5.60000000000002,12.5,-0.799999999999955,1000,0.800000000000004,200,3.34340000000003,1.24470000000002,0.639960000000031,-0.00142281200000001,3,3.5,-0.0814757649999995,7.980883506,1.26,1.4,1.14,1.16,1.28,0.779999999999999,0.41,0.379999999999999,0.549999999999999,0.1,-0.6,-0.3,0.65,0.75,0.64,1.15,2.83,1.6391,-9.49710000000002,0.0307999999999997,0.00550000000000006,0.399999999999991,0.299999999999997,0.400000000000006,1.40000000000001,-2,-1.3,0.700000000000003,0.599999999999994,0.899999999999991,0.700000000000003,0.899999999999991,1.2,0.5,0.700000000000003,0.900000000000006,0.799999999999997,0.385000000000005,0.955999999999989,0.350000000000001,0.334000000000003,0.0600000000000005,0.0499999999999989,0.0599999999999996,384,91.7099999999991,3.5274,24.6892
"129",3926,49.4219999999996,57.8000000000002,0.478000000000002,12096.3929999999,1941.49854,0.6267,0.589299999999994,0.6248,0.459099999999992,0.698700000000002,0.266199999999998,0.554000000000002,0.639399999999995,0.985799999999998,0.761200000000002,0.838299999999997,-1.1052,-0.971299999999999,77.7136,12,-0.00253484200000004,307,240,0,0.199999999999999,86,2544,-3,1246,94,438000,277,81,10.9,10,61,54,7,196,20,7.60000000000036,7.20000000000073,20,56,39.6,0.0999999999999996,39.8,52,-46,-26,121,3,-118,-1,1,-91,-27,80493.43394,25759.15149,3499.47529999999,2854.33110000001,1.467019868,4.19999999999999,10.8,-4.90000000000009,1500,0.5,500,5.16479999999996,2.11599999999999,1.46855999999997,-0.00143613899999999,3.69999999999999,4.70000000000002,-0.113319126,8.216020467,1.94,1.55,1.35,1.06,0.970000000000001,0.24,0.24,0.290000000000001,0.530000000000001,-0.29,-1.19,-1.18,-0.32,-0.95,-1.06,-0.5,1.42,1.6619,-5.09399999999999,0.0153000000000003,0.00439999999999996,0.700000000000003,0.5,0.899999999999991,1.8,0,2.7,0.799999999999997,0.700000000000003,0.700000000000003,0.600000000000009,0.700000000000003,0.900000000000006,1,0.900000000000006,0.5,0.799999999999997,0.336999999999996,0.253,0.308999999999997,0.332999999999998,0.0800000000000001,0.0800000000000001,0.0800000000000001,528,125.769999999997,2.59480000000002,22.4744
"130",3957,14.3940000000002,24.3000000000002,-0.107999999999997,393.482000000076,697.985320000007,0.829000000000001,0.594300000000004,0.521500000000003,0.273700000000005,1.011,-0.241699999999994,0.471,0.997,0.925900000000002,1.4537,0.842500000000001,-0.941800000000001,1.081,78.8528,172,0.025347979,163,228,0,0.5,-90,2498,23,1196,73,412600,257,111,17.9999999999999,-2,95,91,4,146,28,10.8000000000002,18.8999999999996,14,5,39.7,0.1,39.9,-13,1,30,-64,20,17,-8,-19,23,21,77859.94814,23451.63124,894.659999999974,2649.75440000003,1.467019868,1.69999999999999,11,-6.79999999999995,1100,-0.5,-1200,7.41700000000003,2.20330000000001,0.318210000000022,-0.001163698,5.5,6.69999999999999,-0.167782234,8.577970574,3.04,2.66,2.11,1.87,1.66,0.970000000000001,0.93,0.66,0.41,-0.67,-2.12,-2.35,-1.7,-3.02,-3.17,-2.88,-1.21,1.726,3.78319999999999,-0.0224000000000002,0.0172999999999999,0.600000000000009,0.700000000000003,0.700000000000003,1.3,0,-1.2,0.899999999999991,0.399999999999991,0.799999999999997,0.399999999999991,0.700000000000003,0.899999999999991,1.09999999999999,0.799999999999997,0.700000000000003,0.900000000000006,0.344999999999999,0.738000000000014,0.332000000000001,0.299999999999997,0.0800000000000001,0.0800000000000001,0.0899999999999999,41,-296.299999999996,4.64940000000001,23.1573
"131",3987,28.4470000000001,21.1000000000004,0.274999999999999,1460.95999999996,104.749649999998,0.352699999999999,0.1815,0.0823999999999998,0.0399000000000029,-0.554899999999996,0.437299999999993,0.140099999999997,0.482100000000003,0.139099999999999,1.252,0.215699999999998,0.707300000000004,0.934199999999997,78.9765,-156,-0.000140710000000044,-216,89,-0.3,0.0999999999999996,-49,2234,77,1259,14,410000,196,59,15.4000000000001,6,39,34,5,137,38,12.5999999999995,19.7000000000007,15,-18,39.8,0.2,40.1,-28,18,-42,54,-58,-134,-13,-10,-33,-78,81089.73037,25899.0012,3711.21779999998,16239.4876,1.508344371,-2.19999999999999,4,-12.7,1400,-0.5,-200,4.66399999999999,1.67659999999995,1.39136999999999,-0.000806930999999997,-2.19999999999999,-2.90000000000001,0.0969145979999997,8.444890385,3.05,2.89,1.76,1.14,0.73,0.42,0.16,0.24,0.5,-0.83,-3.41,-4.26,-4.02,-5.65,-6.06,-5.69,-3.76,1.7854,-3.6173,-0.0482,0.0104000000000002,0.399999999999991,0.400000000000006,0.900000000000006,-0.799999999999997,1,-2.90000000000001,0.800000000000011,0.200000000000003,0.700000000000003,0.5,0.5,0.300000000000011,1.10000000000001,0.900000000000006,0.599999999999994,0.799999999999997,0.277000000000001,0.290999999999997,0.326000000000001,0.239000000000004,0.0599999999999987,0.0600000000000005,0.0499999999999998,353,574.229999999996,1.87439999999998,24.7951
"132",4018,-17.9139999999998,-13.1000000000004,0.00999999999999801,3611.14800000004,2027.57994,-0.320699999999995,-0.0213000000000036,-0.000700000000001921,0.00180000000000291,-0.194800000000001,0.133600000000001,0.0422000000000011,-0.5535,-0.301100000000002,-0.785899999999998,-0.205500000000001,-0.471800000000002,4.447,78.4224,-87,-0.0329877629999999,674,321,0.3,0.600000000000001,221,2334,-17,1126,116,413000,90,-30,13.5999999999999,-41,-1,8,-9,120,33,7.40000000000055,17.5,16,-13,40,-0.1,40.1,65,21,38,18,-12,-28,-3,-12,-13,0,77656.79352,27793.96479,794.511600000027,3049.16589999996,1.487682119,2.80000000000001,7.10000000000014,-8.79999999999995,-2300,0.899999999999999,1200,0.413900000000012,1.4873,0.58814000000001,-0.000536120000000001,-0.5,-1.09999999999999,0.0474219250000001,8.429998268,0.18,-1.49,-0.470000000000001,-0.56,-0.800000000000001,-0.48,-0.27,-0.4,-0.110000000000001,-2.5,-4.06,-5,-5,-6.31,-6.51,-6.27,-4.05,1.8224,-7.12189999999998,0.0569999999999999,-0.00590000000000002,1,0.899999999999991,1.19999999999999,0.700000000000003,1,-1.09999999999999,0.799999999999997,0.100000000000009,1.7,0.799999999999997,0.700000000000003,0.299999999999997,0.799999999999997,0.799999999999997,0.900000000000006,0.799999999999997,0.413000000000004,0.503999999999991,0.455999999999996,0.363999999999997,0.0700000000000003,0.0899999999999999,0.0600000000000005,414,83.4500000000044,2.31040000000002,20.3014
"133",4049,-15.3770000000004,-14.1999999999998,-0.097999999999999,-2459.89600000007,1146.02344,-0.215900000000005,-0.3277,-0.2776,-0.125500000000002,-0.109500000000004,-0.128299999999996,-0.377500000000001,-0.118400000000001,-0.148099999999999,-0.387500000000003,-0.259999999999998,-1.4866,-1.8753,77.7824,64,0.00912877000000001,216,236,-0.0999999999999996,-0.200000000000001,-31,2412,-45,1099,-18,428750,72,-34,9.60000000000014,-17,-26,-28,2,106,44,10,30.3999999999996,12,-14,39.4,-0.1,39.8,-301,-56,-98,-116,-31,-22,9,-20,-5,-6,77910.7368,23783.77431,356.719400000002,4666.29550000001,1.498013245,3.5,11.8,-3.39999999999986,-2100,-1.7,-1600,0.664800000000014,1.38240000000002,1.39550000000003,-0.000325913999999997,-4.59999999999999,-5.40000000000001,0.198158949,8.142736385,-3.15,-1.09,-0.23,-0.0299999999999994,0.49,0.640000000000001,0.619999999999999,0.539999999999999,0.34,-0.44,-1.14,-1.88,-1.36,-2.52,-2.74,-2.58,-0.56,1.9422,3.34999999999999,-0.1088,0.00749999999999984,0.799999999999997,0.799999999999997,0.5,0.799999999999997,0,-2.2,0.799999999999997,0.5,2.2,0.600000000000009,1,0.200000000000003,0.700000000000003,0.899999999999991,1.19999999999999,0.900000000000006,0.439,0.538000000000011,0.722999999999999,0.287999999999997,0.0300000000000011,0.0500000000000007,0.04,495,200.689999999995,2.19239999999996,20.9195
"134",4077,18.7979999999998,15.0999999999995,0.113999999999997,-6139.58600000001,542.416519999999,0.255700000000004,0.2151,0.261400000000002,-0.0538000000000096,0.539400000000001,-0.450000000000003,0.312200000000001,0.280999999999999,0.0633000000000017,0.472700000000003,0.150599999999997,-1.1476,-1.6717,77.7973,-8,0.00318092399999997,311,380,0,-0.0999999999999996,41,2428,-68,1059,-28,407500,105,85,13.3999999999999,39,34,28,6,20,21,6.29999999999927,10.2999999999993,9,-54,39.8,0,40,60,34,33,-6,-1,-16,6,17,-38,-1,79861.39735,26684.49041,908.967000000004,2756.91360000003,1.508344371,4.19999999999999,17.8999999999999,7.79999999999995,800,-0.199999999999996,100,1.27629999999999,1.68610000000001,1.91127999999998,-0.000455646000000004,4.79999999999998,5.30000000000001,-0.145098368999999,8.48921714,-1.23,-1.55,-1.43,-1.24,-0.859999999999999,0,-0.0700000000000003,-0.0199999999999996,-0.0299999999999994,-0.76,-1.34,-1.89,-0.99,-1.29,-1.58,-1.37,0.64,1.9219,3.07509999999999,-0.0621999999999998,-0.0069999999999999,1.10000000000001,1.2,1,-0.400000000000006,0,-0.400000000000006,0.599999999999994,0.399999999999991,1.09999999999999,0.700000000000003,0.5,0,0.700000000000003,0.700000000000003,0.700000000000003,0.599999999999994,0.305,0.190999999999988,0.445,0.239000000000004,0.0800000000000001,0.0499999999999989,0.0599999999999996,1268,899.540000000001,1.75220000000002,21.8588
"135",4108,-10.0249999999996,-3.5,-0.139999999999993,328.748000000021,-578.715909999999,-0.235500000000002,0.245000000000005,0.342199999999998,0.156100000000009,0.530300000000004,-0.106700000000004,0.349700000000002,-0.613599999999998,0.1707,0.1404,0.259399999999999,0.198399999999999,-0.934999999999995,77.9851,-5,0.00635936500000001,372,485,-0.2,-0.0999999999999996,-143,2436,-45,1099,-85,410250,73,-52,-136.9,18,64,54,10,125,53,15.7000000000007,37,14,-32,39.8,-0.2,40.1,54,-8,-29,40,51,7,3,-32,10,26,81975.71023,27578.36315,1734,1003.3996,1.498013245,8.39999999999998,22.6000000000001,15,2600,0.599999999999994,300,4.10910000000001,1.78429999999997,1.16262,0.000149080999999995,1.20000000000002,1.30000000000001,-0.014811441,8.613852453,1.02,0.620000000000001,0.33,0.639999999999999,0.609999999999999,0.58,0.56,0.550000000000001,0.220000000000001,-1.16,-2.03,-2.27,-1.4,-1.73,-2.04,-1.84,-0.16,1.974,6.1841,-0.0566,-0.000399999999999956,1,1.10000000000001,1.2,0.400000000000006,0,1.10000000000001,0.5,0.400000000000006,-0.0999999999999943,0.799999999999997,0.0999999999999943,0.0999999999999943,0.899999999999991,0.5,0.400000000000006,0.400000000000006,0.192999999999998,0.954000000000008,-0.029999999999994,0.216000000000001,0.0499999999999989,0.0500000000000007,0.0800000000000001,601,508.360000000001,2.17059999999998,16.5479
"136",4138,17.5820000000003,16.5,0.0179999999999936,-4162.02299999993,-655.463180000006,0.293399999999998,0.371699999999997,0.334600000000002,0.655500000000004,0.679200000000002,0.595000000000013,0.00309999999999988,0.222099999999998,0.115199999999998,0.540800000000004,0.242000000000004,1.6012,-0.804000000000002,78.1459,-46,-0.024040112,297,-8,0.3,-0.300000000000001,224,2594,-10,1072,17,416400,13,-3,12.5,-71,55,35,20,16,15,4.09999999999945,13.9000000000015,9,-62,39.8,0.3,40.2,-220,-3,-26,-135,-56,-17,-18,-19,3,17,81921.15946,25281.33164,1153.13860000001,3770.0551,1.518675497,-2.69999999999999,5,-6.90000000000009,800,0.200000000000003,-700,5.57759999999996,2.63370000000003,1.4581,-0.000327494999999997,-2.70000000000002,-3.20000000000002,0.124189361,8.463943183,2.8,3,2.61,1.84,1.88,0.640000000000001,0.42,0.44,0.389999999999999,-0.96,-2.22,-3.23,-2.32,-3.89,-4.42,-4.2,-2.57,2.0662,5.65260000000001,-0.0869,0.01,0.299999999999997,0.199999999999989,0.400000000000006,-0.400000000000006,0,0.599999999999994,0.600000000000009,0.0999999999999943,0.5,0.700000000000003,0.400000000000006,1,1.10000000000001,0.799999999999997,0.399999999999991,0.599999999999994,0.198999999999998,0.918999999999997,-0.0510000000000019,0.238,0.0400000000000009,0.0700000000000003,0.0499999999999998,427,439.430000000008,1.60520000000002,17.2474
"137",4169,32.0219999999999,32.2000000000007,0.264000000000003,-1542.19500000007,811.03198,0.260200000000005,-0.218800000000002,-0.286300000000004,-0.455400000000012,-0.388000000000005,-0.469700000000003,-0.134399999999999,0.634,-0.123699999999999,-0.279300000000006,-0.226600000000005,1.3057,-1.4408,77.5704,27,0.007739634,-826,-750,0,0.0999999999999996,-69,2403,29,1127,-26,433000,194,142,153.7,-32,23,15,8,52,24,7.40000000000055,11.2999999999993,3,-39,39.6,-0.1,40,-95,-19,-18,-39,-19,-197,-2,-8,-112,-75,82009.56934,25697.38453,361.488499999978,3643.41229999997,1.529006623,0.5,6.09999999999991,-9.70000000000005,700,-0.100000000000001,100,4.0926,2.14659999999998,0.535809999999969,-0.000913357000000004,0.600000000000023,-0.400000000000006,0.00583933799999947,8.503136551,0.580000000000002,-1.24,-1.57,-1.2,-1.34,-0.680000000000001,-0.629999999999999,-0.57,-0.149999999999999,-2.78,-4.37,-5.01,-4.24,-5.15,-5.63,-5.35,-3.3,2.0742,3.55199999999999,-0.1146,0.00309999999999988,0.5,0.400000000000006,0.299999999999997,1.10000000000001,-2,-0.700000000000003,0.799999999999997,0.200000000000003,0.5,0.899999999999991,0.5,0.799999999999997,1.09999999999999,0.700000000000003,0.5,0.800000000000011,0.177,0.539000000000001,0.0450000000000017,0.195999999999998,0.0700000000000003,0.119999999999999,0.04,731,483.599999999991,1.7373,17.5724
"138",4199,86.7649999999994,53.8999999999996,-0.080999999999996,1340.37699999998,695.911060000013,0.347999999999999,0.395600000000002,0.3934,0.461600000000004,0.222500000000004,0.591899999999995,0.0660999999999987,0.299300000000002,-0.0568999999999988,0.116399999999999,0.0970000000000013,1.40499999999999,0.353300000000004,77.512,-32,0.010190944,160,395,-0.3,0.100000000000001,-33,2408,-84,1080,-37,430750,111,12,28.5999999999999,-12,-4,-13,9,99,20,5.09999999999945,8.10000000000036,11,16,39.7,0.1,39.9,-4,49,7,-48,-12,-41,9,-16,3,-37,81990.75872,26188.02394,1318.14520000003,4403.2684,1.529006623,1.69999999999999,11.6000000000001,-7.5,2100,0.600000000000001,900,3.68450000000001,1.358,1.63158000000004,-0.00182295,-3.20000000000002,-3.29999999999998,0.153282589,8.266975438,-0.0600000000000023,0.68,0.219999999999999,0.65,0.860000000000001,0.84,0.809999999999999,0.630000000000001,0.370000000000001,-2.04,-4.09,-4.3,-3.32,-4.25,-4.76,-4.66,-2.87,2.0981,8.1456,-0.1001,0.00660000000000016,0.200000000000003,0.0999999999999943,0.200000000000003,0.0999999999999943,0,0.600000000000009,1,0.400000000000006,0.799999999999997,1.10000000000001,0.699999999999989,0.900000000000006,1.40000000000001,1.10000000000001,0.700000000000003,1,0.270000000000003,0.503,0.184999999999995,0.271000000000001,0.0599999999999987,0.109999999999999,0.04,814,683.190000000002,-0.412399999999991,17.6461
"139",4230,22.6150000000007,25.8000000000002,0.247999999999998,-2339.31299999997,1428.12152,-0.0570999999999984,-0.0597999999999956,0.0251000000000019,0.00320000000000675,-0.273699999999998,0.190300000000008,-0.0643999999999991,-0.0529000000000011,0.070999999999998,-0.555399999999992,-0.00529999999999831,-2.8768,3.3379,77.2998,-31,-0.014349281,169,-4,0.2,0.6,13,2487,75,1077,78,450200,-36,-44,15.9000000000001,-21,-37,-24,-13,8,9,2.60000000000036,7.10000000000036,7,-65,39.7,-0.1,40,-101,-45,-21,-17,-18,-46,-3,-7,-30,-6,80006.23907,25947.9486,-319.521500000032,3117.35810000001,1.539337748,0,12.3999999999999,-0.5,100,0,300,4.66590000000002,2.29590000000002,0.222239999999999,-0.001078157,0.5,0.599999999999994,0.0142159940000006,8.295386549,-1.22,0.23,0.56,0.779999999999999,0.999999999999998,0.770000000000001,0.66,0.51,0.169999999999998,-0.59,-2.31,-2.3,-1.1,-2.26,-2.88,-2.93,-1.48,2.1698,1.0001,-0.0533999999999999,0.0125,0.0999999999999943,0,0.5,-1,0,3.39999999999999,0.700000000000003,0.5,0.400000000000006,0.899999999999991,0.400000000000006,0.799999999999997,1,0.799999999999997,0.600000000000009,0.699999999999989,0.280999999999999,0.453000000000003,0.186,0.289999999999999,0.0700000000000003,0.0700000000000003,0.0800000000000001,1652,483.930000000008,-0.171100000000024,20.7847
